farm_id,day,flock_type,ambient_temp,feed_intake_g,water_intake_ml,mortality_rate,egg_production_rate,disease_label
560,66,broiler,29.04,111.2,220.1,0.0,0.0,0
560,67,broiler,31.51,83.1,283.6,0.18,0.0,1
560,68,broiler,27.03,111.2,207.9,0.52,0.0,0
560,69,broiler,28.87,117.1,216.2,0.13,0.0,0
560,70,broiler,28.86,105.5,206.6,0.46,0.0,0
560,71,broiler,29.88,89.9,191.8,0.0,0.0,0
560,72,broiler,26.49,114.0,227.8,0.51,0.0,0
560,73,broiler,31.35,90.7,287.3,0.29,0.0,1
560,74,broiler,28.78,129.0,240.0,0.33,0.0,0
560,75,broiler,27.98,133.5,271.8,0.45,0.0,0
560,76,broiler,24.2,99.9,188.9,0.53,0.0,0
560,77,broiler,29.16,95.9,167.6,0.04,0.0,0
560,78,broiler,27.81,106.3,207.1,0.03,0.0,0
560,79,broiler,28.32,148.7,273.8,0.15,0.0,0
560,80,broiler,28.99,83.0,176.0,0.19,0.0,0
560,81,broiler,28.53,105.3,216.0,0.36,0.0,0
560,82,broiler,31.62,84.3,240.2,0.15,0.0,1
560,83,broiler,27.37,123.6,252.4,0.16,0.0,0
560,84,broiler,28.76,109.8,195.3,0.01,0.0,0
560,85,broiler,28.68,117.1,218.1,0.08,0.0,0
560,86,broiler,30.68,73.7,199.0,0.31,0.0,1
560,87,broiler,29.78,110.2,197.4,0.1,0.0,0
560,88,broiler,28.37,124.5,203.0,0.49,0.0,0
560,89,broiler,27.58,114.6,197.7,0.58,0.0,0
560,90,broiler,29.73,90.4,183.4,0.34,0.0,0
561,1,layer,22.36,121.1,222.5,0.59,58.4,0
561,2,layer,26.64,93.3,254.2,4.64,69.9,3
561,3,layer,25.44,113.4,247.6,0.18,80.9,0
561,4,layer,24.7,105.6,180.4,0.48,63.7,0
561,5,layer,26.34,55.9,158.8,12.34,28.1,2
561,6,layer,26.65,137.3,224.4,0.61,76.8,0
561,7,layer,22.57,126.8,210.1,0.49,61.0,0
561,8,layer,22.33,137.8,289.8,0.38,73.7,0
561,9,layer,24.64,110.3,187.5,0.17,85.6,0
561,10,layer,28.19,111.9,233.2,0.55,77.2,0
561,11,layer,24.57,69.7,173.5,0.36,80.1,4
561,12,layer,23.19,89.4,215.9,0.2,79.3,4
561,13,layer,24.45,99.2,215.3,0.0,63.7,0
561,14,layer,24.89,124.2,225.1,0.08,61.6,0
561,15,layer,26.21,118.9,233.2,0.0,50.5,0
561,16,layer,25.01,142.5,298.8,0.0,68.9,0
561,17,layer,26.49,65.7,219.2,10.78,26.2,2
561,18,layer,24.46,94.7,153.6,0.22,58.6,0
561,19,layer,23.74,119.0,199.6,0.3,91.6,0
561,20,layer,26.16,101.3,216.5,0.35,74.0,0
561,21,layer,25.55,120.7,238.8,0.1,73.9,0
561,22,layer,24.95,123.7,241.2,0.17,65.6,0
561,23,layer,27.13,108.8,225.1,0.24,75.9,0
561,24,layer,26.69,121.8,221.5,0.6,92.5,0
561,25,layer,25.75,144.2,291.5,0.27,76.2,0
561,26,layer,24.85,140.0,234.3,0.17,66.8,0
561,27,layer,26.66,68.2,214.8,7.27,30.2,2
561,28,layer,26.91,136.8,224.3,0.08,87.3,0
561,29,layer,24.36,110.8,240.1,0.0,87.6,0
561,30,layer,27.08,127.6,229.2,0.18,91.2,0
561,31,layer,23.65,139.8,290.8,0.3,67.1,0
561,32,layer,25.53,85.5,187.7,4.22,85.0,3
561,33,layer,26.53,110.0,183.2,0.17,90.1,0
561,34,layer,25.32,93.3,165.0,0.42,67.4,0
561,35,layer,27.09,110.2,194.9,0.09,73.7,0
561,36,layer,23.71,138.6,267.1,0.25,73.0,0
561,37,layer,26.22,129.6,236.5,0.27,74.0,0
561,38,layer,23.82,138.3,266.3,0.0,80.6,0
561,39,layer,22.46,121.3,256.8,0.06,75.0,0
561,40,layer,24.97,144.1,242.5,0.0,85.6,0
561,41,layer,22.77,80.0,214.4,0.29,66.5,4
561,42,layer,25.52,140.9,307.5,0.61,84.3,0
561,43,layer,25.89,105.4,178.8,0.15,64.4,0
561,44,layer,27.32,92.7,199.9,0.12,82.4,0
561,45,layer,29.55,97.0,210.2,0.11,98.6,0
561,46,layer,24.24,117.4,200.7,0.21,78.4,0
561,47,layer,24.14,119.1,210.3,0.32,70.2,0
561,48,layer,27.69,136.1,255.3,0.3,67.1,0
561,49,layer,21.42,127.3,232.0,0.06,70.1,0
561,50,layer,28.29,76.3,187.5,0.22,63.6,4
561,51,layer,25.34,132.6,253.5,0.45,89.9,0
561,52,layer,25.49,112.8,206.1,0.36,64.0,0
561,53,layer,27.65,118.0,257.9,0.36,87.6,0
561,54,layer,25.72,98.9,224.3,3.55,79.4,3
561,55,layer,25.19,79.5,212.4,0.57,68.2,4
561,56,layer,23.62,102.1,205.2,0.16,94.9,0
561,57,layer,26.53,107.4,174.2,0.27,81.1,0
561,58,layer,26.94,142.4,273.4,0.48,81.6,0
561,59,layer,27.22,115.4,188.2,0.01,84.0,0
561,60,layer,26.04,113.5,198.0,0.0,53.2,0
561,61,layer,23.9,115.8,196.9,0.27,82.9,0
561,62,layer,28.95,129.9,274.1,0.45,81.0,0
561,63,layer,23.98,113.8,248.2,0.45,63.3,0
561,64,layer,26.97,109.9,188.6,0.3,76.4,0
561,65,layer,28.1,125.6,222.7,0.2,57.3,0
561,66,layer,26.8,79.9,217.3,0.31,80.2,4
561,67,layer,28.23,114.3,199.1,0.66,75.7,0
561,68,layer,27.09,132.4,255.1,0.17,86.4,0
561,69,layer,25.07,113.1,187.0,0.12,67.9,0
561,70,layer,25.77,142.3,297.9,0.28,87.9,0
561,71,layer,27.39,103.8,199.0,0.06,71.3,0
561,72,layer,24.68,89.5,181.3,0.09,62.1,0
561,73,layer,28.36,113.6,198.5,0.29,75.3,0
561,74,layer,24.03,145.3,300.0,0.49,81.5,0
561,75,layer,26.57,92.2,156.2,0.54,87.5,0
561,76,layer,25.43,86.6,153.4,0.14,70.0,0
561,77,layer,26.18,123.6,263.7,0.04,76.4,0
561,78,layer,22.81,93.9,181.2,0.43,66.2,0
561,79,layer,25.35,120.0,217.4,0.1,71.0,0
561,80,layer,25.49,97.3,182.2,0.67,77.3,0
561,81,layer,26.02,96.6,193.8,0.5,74.1,0
561,82,layer,27.59,101.8,185.8,0.33,65.9,0
561,83,layer,26.98,127.4,270.1,0.37,67.0,0
561,84,layer,25.66,103.9,208.0,0.62,81.2,0
561,85,layer,22.62,129.1,253.8,0.18,81.5,0
561,86,layer,25.56,129.8,261.3,0.4,64.3,0
561,87,layer,24.12,111.7,199.7,0.27,76.4,0
561,88,layer,28.22,118.8,199.8,0.25,85.6,0
561,89,layer,27.44,85.1,183.4,0.4,79.9,0
561,90,layer,24.9,122.7,216.4,0.25,72.5,0
562,1,broiler,31.48,73.8,214.6,0.7,0.0,1
562,2,broiler,23.19,108.6,236.9,0.21,0.0,0
562,3,broiler,28.4,92.7,160.4,0.09,0.0,0
562,4,broiler,26.55,95.0,168.4,0.01,0.0,0
562,5,broiler,28.88,122.4,220.0,0.08,0.0,0
562,6,broiler,28.01,121.5,262.7,0.35,0.0,0
562,7,broiler,24.86,93.6,207.6,2.46,0.0,3
562,8,broiler,28.94,114.7,204.4,0.08,0.0,0
562,9,broiler,28.23,122.6,252.7,0.68,0.0,0
562,10,broiler,23.6,96.2,187.8,0.52,0.0,0
562,11,broiler,24.39,89.0,188.3,0.28,0.0,0
562,12,broiler,25.83,126.2,270.9,0.52,0.0,0
562,13,broiler,24.3,83.9,172.1,0.24,0.0,0
562,14,broiler,24.18,101.2,214.6,0.28,0.0,0
562,15,broiler,25.25,84.5,164.5,0.19,0.0,0
562,16,broiler,23.45,103.8,198.7,0.55,0.0,0
562,17,broiler,26.41,58.9,177.1,8.81,0.0,2
562,18,broiler,27.77,105.2,207.2,0.3,0.0,0
562,19,broiler,27.51,102.2,185.1,0.0,0.0,0
562,20,broiler,24.47,89.9,172.0,0.42,0.0,0
562,21,broiler,27.64,66.7,192.2,13.42,0.0,2
562,22,broiler,25.89,137.2,222.4,0.14,0.0,0
562,23,broiler,27.74,122.6,252.0,0.14,0.0,0
562,24,broiler,26.17,89.8,148.6,0.12,0.0,0
562,25,broiler,29.78,100.4,160.7,0.37,0.0,0
562,26,broiler,25.5,109.9,193.8,0.17,0.0,0
562,27,broiler,25.84,110.6,194.7,0.05,0.0,0
562,28,broiler,20.89,120.7,262.9,0.45,0.0,0
562,29,broiler,26.12,113.8,224.2,0.18,0.0,0
562,30,broiler,26.78,136.6,255.0,0.22,0.0,0
562,31,broiler,25.6,120.1,257.3,0.3,0.0,0
562,32,broiler,30.38,83.2,279.4,0.0,0.0,1
562,33,broiler,25.36,73.6,192.5,0.54,0.0,4
562,34,broiler,25.17,103.8,201.0,0.34,0.0,0
562,35,broiler,25.97,84.3,183.1,0.78,0.0,0
562,36,broiler,28.28,83.7,160.5,0.59,0.0,0
562,37,broiler,26.87,99.2,175.5,0.22,0.0,0
562,38,broiler,27.13,112.8,200.9,0.55,0.0,0
562,39,broiler,30.81,93.4,277.6,0.26,0.0,1
562,40,broiler,25.6,78.2,145.9,0.39,0.0,0
562,41,broiler,27.57,99.5,270.4,3.53,0.0,3
562,42,broiler,27.08,135.8,228.9,0.16,0.0,0
562,43,broiler,26.39,113.6,240.4,0.43,0.0,0
562,44,broiler,26.49,106.6,189.1,0.29,0.0,0
562,45,broiler,24.71,78.7,193.5,0.15,0.0,4
562,46,broiler,29.63,98.0,194.4,0.23,0.0,0
562,47,broiler,26.03,114.8,234.3,0.53,0.0,0
562,48,broiler,25.23,110.8,221.2,0.08,0.0,0
562,49,broiler,24.44,116.5,208.0,0.42,0.0,0
562,50,broiler,25.42,106.2,196.6,0.31,0.0,0
562,51,broiler,29.01,97.2,204.6,0.31,0.0,0
562,52,broiler,24.65,101.7,163.4,0.39,0.0,0
562,53,broiler,26.94,137.1,259.1,0.29,0.0,0
562,54,broiler,27.32,110.2,197.3,0.13,0.0,0
562,55,broiler,23.88,114.1,198.6,0.21,0.0,0
562,56,broiler,21.52,123.1,246.5,0.37,0.0,0
562,57,broiler,29.98,126.7,255.9,0.19,0.0,0
562,58,broiler,29.37,135.9,291.5,0.61,0.0,0
562,59,broiler,23.21,95.0,159.6,0.55,0.0,0
562,60,broiler,30.1,95.2,261.4,0.59,0.0,1
562,61,broiler,27.07,108.7,206.6,0.22,0.0,0
562,62,broiler,25.61,131.4,261.8,0.16,0.0,0
562,63,broiler,28.07,92.1,151.4,0.39,0.0,0
562,64,broiler,26.2,113.5,204.3,0.36,0.0,0
562,65,broiler,25.66,96.0,178.7,0.47,0.0,0
562,66,broiler,27.45,108.4,208.9,0.26,0.0,0
562,67,broiler,26.41,107.6,188.5,0.41,0.0,0
562,68,broiler,23.82,134.3,275.1,0.54,0.0,0
562,69,broiler,23.24,98.0,169.6,0.1,0.0,0
562,70,broiler,28.88,117.6,215.2,0.23,0.0,0
562,71,broiler,26.02,91.9,195.1,0.33,0.0,0
562,72,broiler,23.97,111.1,179.4,0.45,0.0,0
562,73,broiler,25.08,125.3,239.4,0.38,0.0,0
562,74,broiler,28.91,88.8,148.4,0.06,0.0,0
562,75,broiler,22.03,107.4,233.1,0.31,0.0,0
562,76,broiler,25.52,70.6,210.2,11.44,0.0,2
562,77,broiler,24.49,108.5,217.8,0.45,0.0,0
562,78,broiler,26.27,138.2,248.1,0.4,0.0,0
562,79,broiler,24.29,124.3,256.0,0.33,0.0,0
562,80,broiler,26.29,112.6,194.5,0.05,0.0,0
562,81,broiler,25.78,110.6,189.4,0.31,0.0,0
562,82,broiler,27.21,87.4,221.2,3.33,0.0,3
562,83,broiler,24.51,114.4,212.0,0.5,0.0,0
562,84,broiler,28.81,122.8,233.7,0.24,0.0,0
562,85,broiler,25.0,121.9,227.9,0.7,0.0,0
562,86,broiler,27.72,116.6,245.7,0.39,0.0,0
562,87,broiler,26.97,129.4,252.3,0.17,0.0,0
562,88,broiler,24.24,126.8,257.6,0.0,0.0,0
562,89,broiler,27.55,121.6,225.3,0.72,0.0,0
562,90,broiler,27.39,108.1,184.4,0.86,0.0,0
563,1,layer,22.92,126.5,262.1,0.36,74.5,0
563,2,layer,21.34,117.1,210.3,0.0,77.9,0
563,3,layer,25.93,127.1,219.1,0.47,70.5,0
563,4,layer,17.61,100.8,192.3,0.3,78.5,0
563,5,layer,23.73,95.6,281.2,0.49,71.2,4
563,6,layer,22.58,155.6,307.4,0.34,86.5,0
563,7,layer,25.55,123.8,269.7,0.42,89.2,0
563,8,layer,21.91,123.3,201.5,0.25,78.5,0
563,9,layer,24.33,90.0,151.2,0.55,84.1,0
563,10,layer,24.21,99.2,198.0,0.29,80.7,0
563,11,layer,20.89,120.2,194.1,0.12,84.6,0
563,12,layer,25.77,123.7,200.6,0.43,68.6,0
563,13,layer,23.07,97.0,165.5,0.24,59.6,0
563,14,layer,24.32,118.0,218.4,0.2,92.7,0
563,15,layer,22.3,73.1,218.7,6.04,34.0,2
563,16,layer,22.65,109.8,221.7,0.23,71.7,0
563,17,layer,19.99,136.5,289.8,0.58,53.5,0
563,18,layer,22.7,112.0,236.8,0.3,67.4,0
563,19,layer,21.68,113.7,212.1,0.05,76.0,0
563,20,layer,25.63,107.5,208.6,0.31,76.2,0
563,21,layer,24.27,126.2,249.4,0.35,81.9,0
563,22,layer,24.5,111.3,222.5,0.0,88.9,0
563,23,layer,21.23,102.3,181.2,0.59,83.4,0
563,24,layer,19.93,125.0,225.4,0.31,72.1,0
563,25,layer,21.23,102.1,218.3,0.25,64.9,0
563,26,layer,15.58,93.2,188.6,0.49,73.3,0
563,27,layer,20.47,125.0,274.5,0.46,79.2,0
563,28,layer,20.76,89.9,259.1,4.79,89.0,3
563,29,layer,23.07,113.1,198.4,0.71,106.7,0
563,30,layer,19.07,132.7,284.3,0.07,74.3,0
563,31,layer,19.77,146.3,300.1,0.14,59.0,0
563,32,layer,21.48,129.8,223.2,0.17,68.2,0
563,33,layer,23.97,90.2,196.3,0.17,68.5,0
563,34,layer,23.2,149.7,271.0,0.33,65.7,0
563,35,layer,23.56,101.9,209.1,0.02,83.4,0
563,36,layer,22.18,113.7,210.0,0.3,74.0,0
563,37,layer,16.58,96.1,186.7,0.36,75.6,0
563,38,layer,23.64,80.3,215.5,5.85,57.6,3
563,39,layer,24.97,129.5,263.2,0.11,63.5,0
563,40,layer,21.31,117.1,236.5,0.66,96.5,0
563,41,layer,21.3,122.2,253.7,0.49,64.2,0
563,42,layer,23.12,120.3,197.6,0.0,76.8,0
563,43,layer,20.15,126.5,258.5,0.44,97.0,0
563,44,layer,22.5,145.2,313.8,0.08,65.4,0
563,45,layer,23.86,107.3,227.1,0.05,77.1,0
563,46,layer,24.18,110.6,237.3,0.1,80.8,0
563,47,layer,22.53,132.7,222.0,0.24,53.4,0
563,48,layer,23.73,123.6,259.9,0.08,67.8,0
563,49,layer,20.24,112.3,187.8,0.3,74.2,0
563,50,layer,20.79,127.9,252.3,0.24,89.6,0
563,51,layer,21.39,146.5,292.7,0.39,77.3,0
563,52,layer,20.36,124.5,221.5,0.0,81.6,0
563,53,layer,15.99,114.1,217.2,0.01,72.0,0
563,54,layer,24.61,116.8,245.8,0.0,82.8,0
563,55,layer,20.58,87.3,248.9,5.81,71.5,3
563,56,layer,20.65,117.6,194.2,0.11,87.9,0
563,57,layer,23.9,97.4,157.6,0.38,81.5,0
563,58,layer,24.18,121.2,226.1,0.33,50.8,0
563,59,layer,22.33,116.1,198.6,0.37,61.4,0
563,60,layer,20.82,99.9,212.5,0.44,92.3,0
563,61,layer,24.47,127.5,256.4,0.56,75.0,0
563,62,layer,23.54,110.2,208.7,0.14,78.7,0
563,63,layer,24.91,117.3,195.3,0.48,69.8,0
563,64,layer,22.33,117.1,205.2,0.09,83.8,0
563,65,layer,26.77,116.6,222.6,0.19,60.7,0
563,66,layer,25.29,106.9,233.8,0.36,73.6,0
563,67,layer,25.53,90.3,234.5,0.64,53.6,4
563,68,layer,28.13,86.5,211.1,2.78,70.5,3
563,69,layer,27.1,118.7,240.5,0.11,61.7,0
563,70,layer,23.76,113.9,231.8,0.0,69.3,0
563,71,layer,20.26,117.9,189.7,0.45,69.2,0
563,72,layer,24.21,133.4,240.0,0.3,74.7,0
563,73,layer,22.36,86.2,251.8,5.27,84.7,3
563,74,layer,21.41,106.8,185.5,0.52,72.6,0
563,75,layer,22.21,124.7,259.4,0.11,56.0,0
563,76,layer,20.28,112.0,195.9,0.47,66.2,0
563,77,layer,24.49,114.3,198.0,0.8,70.1,0
563,78,layer,25.48,146.1,283.6,0.3,102.2,0
563,79,layer,23.51,104.9,168.9,0.19,74.6,0
563,80,layer,22.67,114.6,243.4,0.28,95.0,0
563,81,layer,24.82,71.3,138.8,0.0,82.1,0
563,82,layer,23.27,147.1,238.3,0.0,78.8,0
563,83,layer,21.44,126.1,263.9,0.31,64.2,0
563,84,layer,23.69,116.4,216.7,0.44,70.3,0
563,85,layer,21.52,124.8,201.5,0.0,74.8,0
563,86,layer,15.8,64.4,177.9,11.12,24.5,2
563,87,layer,21.27,135.8,287.4,0.47,67.2,0
563,88,layer,21.25,104.2,220.0,0.44,76.2,0
563,89,layer,22.93,110.0,230.9,0.53,65.8,0
563,90,layer,22.12,113.4,219.3,0.14,74.4,0
564,1,broiler,28.04,119.6,245.1,0.4,0.0,0
564,2,broiler,25.31,83.1,205.5,2.06,0.0,3
564,3,broiler,27.93,113.4,195.4,0.59,0.0,0
564,4,broiler,26.85,117.7,196.0,0.3,0.0,0
564,5,broiler,25.07,110.7,241.1,0.73,0.0,0
564,6,broiler,23.38,98.0,205.6,0.27,0.0,0
564,7,broiler,29.76,97.7,202.2,0.2,0.0,0
564,8,broiler,26.9,118.2,254.6,0.44,0.0,0
564,9,broiler,27.71,124.6,251.5,0.48,0.0,0
564,10,broiler,28.75,88.2,263.2,0.21,0.0,4
564,11,broiler,28.9,119.3,252.3,0.54,0.0,0
564,12,broiler,25.63,97.3,174.0,0.42,0.0,0
564,13,broiler,27.33,126.3,240.1,0.46,0.0,0
564,14,broiler,27.1,114.0,223.4,0.19,0.0,0
564,15,broiler,28.39,100.9,214.3,0.12,0.0,0
564,16,broiler,24.83,108.8,225.3,0.11,0.0,0
564,17,broiler,24.26,99.2,196.9,0.32,0.0,0
564,18,broiler,28.08,93.8,161.4,0.65,0.0,0
564,19,broiler,28.25,117.0,226.0,0.33,0.0,0
564,20,broiler,28.8,94.0,180.7,0.0,0.0,0
564,21,broiler,28.51,105.4,191.8,0.55,0.0,0
564,22,broiler,30.09,95.9,280.1,0.48,0.0,1
564,23,broiler,23.69,115.2,199.4,0.34,0.0,0
564,24,broiler,25.12,112.0,195.6,0.41,0.0,0
564,25,broiler,30.68,94.4,297.8,0.41,0.0,1
564,26,broiler,25.92,109.7,194.2,0.17,0.0,0
564,27,broiler,30.43,128.0,348.4,0.37,0.0,1
564,28,broiler,28.57,112.5,195.2,0.02,0.0,0
564,29,broiler,30.94,84.9,283.7,0.29,0.0,1
564,30,broiler,27.45,123.3,199.4,0.84,0.0,0
564,31,broiler,27.93,131.3,268.2,0.0,0.0,0
564,32,broiler,30.91,72.8,246.6,1.04,0.0,1
564,33,broiler,26.49,105.6,229.2,0.0,0.0,0
564,34,broiler,28.42,121.9,201.6,0.42,0.0,0
564,35,broiler,27.26,118.7,212.0,0.39,0.0,0
564,36,broiler,24.76,112.6,226.8,0.0,0.0,0
564,37,broiler,29.28,106.2,219.8,0.51,0.0,0
564,38,broiler,28.77,95.0,265.9,0.23,0.0,4
564,39,broiler,27.38,102.1,173.5,0.5,0.0,0
564,40,broiler,22.38,121.8,267.0,0.66,0.0,0
564,41,broiler,27.0,93.1,173.5,0.52,0.0,0
564,42,broiler,29.17,105.5,225.3,0.0,0.0,0
564,43,broiler,30.89,113.0,374.7,0.38,0.0,1
564,44,broiler,31.76,114.0,333.7,0.1,0.0,1
564,45,broiler,29.03,112.8,216.3,0.15,0.0,0
564,46,broiler,29.55,91.5,158.8,0.35,0.0,0
564,47,broiler,27.83,109.6,211.5,0.37,0.0,0
564,48,broiler,24.35,97.2,177.7,0.07,0.0,0
564,49,broiler,27.9,106.7,227.0,0.19,0.0,0
564,50,broiler,26.29,110.9,187.1,0.33,0.0,0
564,51,broiler,30.57,95.9,256.2,0.07,0.0,1
564,52,broiler,28.4,108.4,215.1,0.2,0.0,0
564,53,broiler,27.5,115.3,195.0,0.47,0.0,0
564,54,broiler,28.91,123.6,233.3,0.2,0.0,0
564,55,broiler,27.16,87.1,191.3,0.33,0.0,0
564,56,broiler,30.02,57.3,178.7,0.25,0.0,1
564,57,broiler,29.45,79.4,188.0,0.07,0.0,4
564,58,broiler,27.88,100.3,215.8,0.45,0.0,0
564,59,broiler,29.42,119.8,240.2,0.16,0.0,0
564,60,broiler,27.27,77.5,193.5,0.27,0.0,4
564,61,broiler,29.8,88.0,147.9,0.43,0.0,0
564,62,broiler,27.75,84.4,234.8,4.96,0.0,3
564,63,broiler,25.74,137.8,234.1,0.11,0.0,0
564,64,broiler,26.63,111.8,211.6,0.54,0.0,0
564,65,broiler,28.56,126.5,257.0,0.31,0.0,0
564,66,broiler,28.13,119.4,221.6,0.18,0.0,0
564,67,broiler,28.03,132.1,214.1,0.19,0.0,0
564,68,broiler,30.04,88.7,313.8,0.08,0.0,1
564,69,broiler,29.74,132.1,250.2,0.35,0.0,0
564,70,broiler,28.76,90.3,180.0,0.24,0.0,0
564,71,broiler,25.06,131.8,219.5,0.35,0.0,0
564,72,broiler,27.34,92.5,178.1,0.35,0.0,0
564,73,broiler,27.93,104.9,221.7,0.47,0.0,0
564,74,broiler,29.25,111.0,189.6,0.39,0.0,0
564,75,broiler,29.13,114.6,221.0,0.05,0.0,0
564,76,broiler,25.36,120.1,237.9,0.29,0.0,0
564,77,broiler,30.68,68.7,181.8,0.22,0.0,1
564,78,broiler,27.99,97.6,192.4,0.0,0.0,0
564,79,broiler,23.27,106.3,192.0,0.0,0.0,0
564,80,broiler,27.59,108.7,222.0,0.36,0.0,0
564,81,broiler,26.65,119.1,224.0,0.08,0.0,0
564,82,broiler,28.18,118.1,207.0,0.09,0.0,0
564,83,broiler,26.15,119.1,198.4,0.24,0.0,0
564,84,broiler,30.27,107.2,309.9,0.34,0.0,1
564,85,broiler,25.31,131.9,227.2,0.51,0.0,0
564,86,broiler,26.54,139.9,276.1,0.3,0.0,0
564,87,broiler,27.91,76.2,185.9,0.3,0.0,4
564,88,broiler,27.3,82.2,205.5,0.0,0.0,4
564,89,broiler,27.96,90.5,152.1,0.27,0.0,0
564,90,broiler,27.43,137.2,219.9,0.01,0.0,0
565,1,broiler,24.95,112.4,216.0,0.19,0.0,0
565,2,broiler,26.71,105.9,170.2,0.48,0.0,0
565,3,broiler,25.25,116.4,198.0,0.34,0.0,0
565,4,broiler,27.22,115.2,250.2,0.26,0.0,0
565,5,broiler,26.55,102.0,186.8,0.25,0.0,0
565,6,broiler,24.13,106.6,214.3,0.26,0.0,0
565,7,broiler,27.09,123.5,251.9,0.09,0.0,0
565,8,broiler,26.44,105.0,191.5,0.27,0.0,0
565,9,broiler,26.99,103.3,193.7,0.6,0.0,0
565,10,broiler,26.69,111.3,238.9,0.31,0.0,0
565,11,broiler,26.92,87.6,229.9,0.47,0.0,4
565,12,broiler,29.11,98.6,195.4,0.55,0.0,0
565,13,broiler,26.87,92.5,188.0,0.16,0.0,0
565,14,broiler,23.7,98.2,211.4,0.38,0.0,0
565,15,broiler,27.96,88.5,179.3,0.0,0.0,0
565,16,broiler,27.96,112.8,243.5,0.6,0.0,0
565,17,broiler,25.77,109.3,224.9,0.0,0.0,0
565,18,broiler,25.73,102.6,185.4,0.34,0.0,0
565,19,broiler,23.24,130.7,276.6,0.5,0.0,0
565,20,broiler,26.2,115.2,240.9,0.44,0.0,0
565,21,broiler,26.28,69.0,198.2,0.0,0.0,4
565,22,broiler,28.95,120.5,209.0,0.0,0.0,0
565,23,broiler,25.19,96.4,170.6,0.64,0.0,0
565,24,broiler,25.77,92.1,149.4,0.73,0.0,0
565,25,broiler,27.87,123.0,241.6,0.3,0.0,0
565,26,broiler,25.47,109.1,205.4,0.46,0.0,0
565,27,broiler,28.4,104.0,183.5,0.28,0.0,0
565,28,broiler,31.54,119.1,369.9,0.16,0.0,1
565,29,broiler,27.1,119.2,196.6,0.0,0.0,0
565,30,broiler,26.21,109.0,183.5,0.77,0.0,0
565,31,broiler,25.07,88.2,152.4,0.33,0.0,0
565,32,broiler,26.62,78.4,168.1,4.42,0.0,3
565,33,broiler,28.14,116.5,191.5,0.0,0.0,0
565,34,broiler,26.21,121.6,258.1,0.08,0.0,0
565,35,broiler,25.56,81.3,176.9,2.91,0.0,3
565,36,broiler,26.72,109.6,187.0,0.49,0.0,0
565,37,broiler,26.04,110.0,215.2,0.24,0.0,0
565,38,broiler,28.49,119.3,212.2,0.28,0.0,0
565,39,broiler,28.54,113.1,232.1,0.18,0.0,0
565,40,broiler,24.98,108.4,220.3,0.74,0.0,0
565,41,broiler,26.65,96.1,194.1,0.69,0.0,0
565,42,broiler,29.83,132.4,288.5,0.34,0.0,0
565,43,broiler,23.42,103.3,167.5,0.44,0.0,0
565,44,broiler,27.13,105.6,198.6,0.28,0.0,0
565,45,broiler,28.57,104.4,220.6,0.35,0.0,0
565,46,broiler,29.53,66.2,190.3,14.44,0.0,2
565,47,broiler,26.77,125.8,258.2,0.3,0.0,0
565,48,broiler,27.27,108.4,222.5,0.31,0.0,0
565,49,broiler,22.76,108.8,221.6,0.35,0.0,0
565,50,broiler,24.05,121.9,226.9,0.0,0.0,0
565,51,broiler,27.9,115.7,197.0,0.0,0.0,0
565,52,broiler,26.06,117.5,223.8,0.07,0.0,0
565,53,broiler,28.17,110.2,186.0,0.32,0.0,0
565,54,broiler,26.62,89.6,180.9,0.65,0.0,0
565,55,broiler,25.78,109.7,177.2,0.04,0.0,0
565,56,broiler,28.09,125.1,206.6,0.28,0.0,0
565,57,broiler,23.82,89.5,256.1,0.22,0.0,4
565,58,broiler,26.99,102.6,188.4,0.07,0.0,0
565,59,broiler,27.65,66.0,140.1,0.33,0.0,0
565,60,broiler,30.36,97.0,337.5,0.42,0.0,1
565,61,broiler,25.03,89.8,174.4,0.67,0.0,0
565,62,broiler,24.93,100.1,178.2,0.33,0.0,0
565,63,broiler,29.67,125.9,246.7,0.0,0.0,0
565,64,broiler,27.11,129.1,253.5,0.26,0.0,0
565,65,broiler,26.34,102.8,203.2,0.23,0.0,0
565,66,broiler,22.95,119.8,214.1,0.42,0.0,0
565,67,broiler,26.01,112.1,183.9,0.0,0.0,0
565,68,broiler,29.67,105.5,216.3,0.49,0.0,0
565,69,broiler,29.03,109.3,211.3,0.42,0.0,0
565,70,broiler,28.74,106.0,220.7,0.28,0.0,0
565,71,broiler,26.16,120.3,194.9,0.14,0.0,0
565,72,broiler,24.37,89.7,175.8,0.31,0.0,0
565,73,broiler,25.59,141.6,300.0,0.23,0.0,0
565,74,broiler,25.99,131.6,238.7,0.03,0.0,0
565,75,broiler,28.06,116.4,202.8,0.0,0.0,0
565,76,broiler,27.12,96.0,195.5,0.27,0.0,0
565,77,broiler,25.46,116.1,209.1,0.29,0.0,0
565,78,broiler,27.98,119.7,251.8,0.25,0.0,0
565,79,broiler,24.53,101.6,220.0,0.63,0.0,0
565,80,broiler,28.43,109.8,197.2,0.72,0.0,0
565,81,broiler,27.72,115.5,244.7,0.18,0.0,0
565,82,broiler,24.27,126.1,230.7,0.15,0.0,0
565,83,broiler,28.67,101.6,202.5,0.18,0.0,0
565,84,broiler,30.35,94.7,336.9,0.5,0.0,1
565,85,broiler,29.27,116.4,246.8,0.32,0.0,0
